stadhero.zip	Stadium Hero (Japan)
stagger1.zip	Stagger I (Japan)
stakwin.zip	Stakes Winner / Stakes Winner - GI kinzen seiha e no michi
stakwin2.zip	Stakes Winner 2
starfght.zip	Star Fighter
starfgmc.zip	Star Fighter (Moon Cresta bootleg)
starfigh.zip	Star Fighter (v1)
starforc.zip	Star Force
starforcb.zip	Star Force (encrypted, bootleg)
starforce.zip	Star Force (encrypted, set 1)
starforca.zip	Star Force (encrypted, set 2)
stargrds.zip	Star Guards
starjack.zip	Star Jacker (Sega)
starjacks.zip	Star Jacker (Stern)
startrek.zip	Star Trek
startrkd.zip	Star Trek (Defender bootleg)
startrks.zip	Star Trek (Head On hardware)
starwarr.zip	Star Warrior
starwars.zip	Star Wars (rev 1)
starwars1.zip	Star Wars (set 2)
starwarso.zip	Star Wars (set 3)
stargate.zip	Stargate
stealsee.zip	Steal See
stlforce.zip	Steel Force
sgunnerj.zip	Steel Gunner (Japan)
sgunner.zip	Steel Gunner (Rev B)
sgunner2j.zip	Steel Gunner 2 (Japan, Rev A)
sgunner2.zip	Steel Gunner 2 (US)
stera.zip	Steraranger (Moon Cresta bootleg)
stinger.zip	Stinger
stinger2.zip	Stinger (prototype?)
stonebal2o.zip	Stone Ball (2 Players, v1-20 21/10/1994)
stonebal2.zip	Stone Ball (2 Players, v1-20 7/11/1994)
stonebal.zip	Stone Ball (4 Players, v1-20 13/12/1994)
stoneage.zip	Stoneage (bootleg of Caveman Ninja)
stmbladej.zip	Storm Blade (Japan)
stmblade.zip	Storm Blade (US)
storming.zip	Storming Party / Riku Kai Kuu Saizensen (set 1)
storminga.zip	Storming Party / Riku Kai Kuu Saizensen (set 2)
strfbomb.zip	Strafe Bomb
stratgyx.zip	Strategy X
stratgys.zip	Strategy X (Stern)
stratvox.zip	Stratovox
stratvoxb.zip	Stratovox (bootleg)
streakng.zip	Streaking (set 1)
streaknga.zip	Streaking (set 2)
stfightgb.zip	Street Fight (Germany - Benelux)
stfight.zip	Street Fight (Germany)
stfighta.zip	Street Fight (bootleg?)
sfj.zip	Street Fighter (Japan) (protected)
sfjan.zip	Street Fighter (Japan, pneumatic buttons)
sfp.zip	Street Fighter (Prototype)
sfua.zip	Street Fighter (US set 2) (protected)
sf.zip	Street Fighter (US, set 1)
sfw.zip	Street Fighter (World) (protected)
sfan.zip	Street Fighter (World, pneumatic buttons)
sfar3.zip	Street Fighter Alpha - warriors' dreams (950605 Euro)
sfar2.zip	Street Fighter Alpha - warriors' dreams (950627 Euro)
sfau.zip	Street Fighter Alpha - warriors' dreams (950627 USA)
sfar1.zip	Street Fighter Alpha - warriors' dreams (950718 Euro)
sfad.zip	Street Fighter Alpha - warriors' dreams (950727 Euro Phoenix Edition)
sfa.zip	Street Fighter Alpha - warriors' dreams (950727 Euro)
sfaud.zip	Street Fighter Alpha - warriors' dreams (950727 USA Phoenix Edition)
sfa2.zip	Street Fighter Alpha 2 (960229 Euro)
sfa2ur1.zip	Street Fighter Alpha 2 (960306 USA)
sfa2u.zip	Street Fighter Alpha 2 (960430 USA)
sfa2uhc.zip	Street Fighter Alpha 2 - Unlock Hidden Characters (Hack By Yumeji)
sfa3us.zip	Street Fighter Alpha 3 (980616 USA, SAMPLE Version)
sfa3b.zip	Street Fighter Alpha 3 (980629 Brazil)
sfa3hr1.zip	Street Fighter Alpha 3 (980629 Hispanic)
sfa3ur1.zip	Street Fighter Alpha 3 (980629 USA)
sfa3.zip	Street Fighter Alpha 3 (980904 Euro)
sfa3h.zip	Street Fighter Alpha 3 (980904 Hispanic)
sfa3ud.zip	Street Fighter Alpha 3 (980904 USA Phoenix Edition)
sfa3u.zip	Street Fighter Alpha 3 (980904 USA)
sfa3xl.zip	Street Fighter Alpha 3 - Xiang Long Edition (Hack by pipi899, Ver.2009-05-10)
sf2amf.zip	Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 1, 920313 etc)
sf2amf4.zip	Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 2, 920313 etc)
sf2amf5.zip	Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 3, 920313 etc)
sf2amf6.zip	Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 4, 920313 etc)
sf2amf7.zip	Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 5, 920313 etc)
sf2amf8.zip	Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 6, 920313 etc)
sf2amf9.zip	Street Fighter II - Champion Edition (Alpha Magic-F bootleg set 7, 920313 etc)
sf2amf2.zip	Street Fighter II - Champion Edition (L735 Test Rom, bootleg, set 1)
sf2amf3.zip	Street Fighter II - Champion Edition (L735 Test Rom, bootleg, set 2)
sf2amf10.zip	Street Fighter II - Champion Edition (L735 Test Rom, bootleg, set 3)
sf2em.zip	Street Fighter II - The World Warrior (910129 World)
sf2ea.zip	Street Fighter II - The World Warrior (910204 World)
sf2en.zip	Street Fighter II - The World Warrior (910204 World, conversion)
sf2ua.zip	Street Fighter II - The World Warrior (910206 USA)
sf2ja.zip	Street Fighter II - The World Warrior (910214 Japan)
sf2ub.zip	Street Fighter II - The World Warrior (910214 USA)
sf2eb.zip	Street Fighter II - The World Warrior (910214 World)
sf2ue.zip	Street Fighter II - The World Warrior (910228 USA)
sf2ee.zip	Street Fighter II - The World Warrior (910228 World)
sf2jc.zip	Street Fighter II - The World Warrior (910306 Japan)
sf2uc.zip	Street Fighter II - The World Warrior (910306 USA)
sf2ud.zip	Street Fighter II - The World Warrior (910318 USA)
sf2ed.zip	Street Fighter II - The World Warrior (910318 World)
sf2jf.zip	Street Fighter II - The World Warrior (910411 Japan)
sf2uf.zip	Street Fighter II - The World Warrior (910411 USA)
sf2ef.zip	Street Fighter II - The World Warrior (910411 World)
sf2jh.zip	Street Fighter II - The World Warrior (910522 Japan)
sf2ug.zip	Street Fighter II - The World Warrior (910522 USA, rev G)
sf2uh.zip	Street Fighter II - The World Warrior (910522 USA, rev H)
sf2ui.zip	Street Fighter II - The World Warrior (910522 USA, rev I)
sf2.zip	Street Fighter II - The World Warrior (910522 World)
sf2uk.zip	Street Fighter II - The World Warrior (911101 USA)
sf2j.zip	Street Fighter II - The World Warrior (911210 Japan, CPS-B-13)
sf2j17.zip	Street Fighter II - The World Warrior (911210 Japan, CPS-B-17)
sf2jla.zip	Street Fighter II - The World Warrior (911210 Japan, rev L)
sf2jl.zip	Street Fighter II - The World Warrior (920312 Japan)
sf2um.zip	Street Fighter II - The World Warrior (920312 USA)
sf2qp1.zip	Street Fighter II - The World Warrior (Quicken Pt-I bootleg, 910214 USA)
sf2qp2.zip	Street Fighter II - The World Warrior (Quicken bootleg, 910522 USA)
sf2rk.zip	Street Fighter II - The World Warrior (RK bootleg set 1, 910214 etc)
sf2rk2.zip	Street Fighter II - The World Warrior (RK bootleg set 2, 910214 etc)
sf2stt.zip	Street Fighter II - The World Warrior (STT, TAB Austria bootleg, 910214 etc)
sf2ebbl2.zip	Street Fighter II - The World Warrior (TAB Austria bootleg set 2, 910214 etc)
sf2ebbl3.zip	Street Fighter II - The World Warrior (TAB Austria bootleg set 3, 910214 etc)
sf2ebbl.zip	Street Fighter II - The World Warrior (TAB Austria bootleg, 910214 etc)
sf2thndr.zip	Street Fighter II - The World Warrior (Thunder Edition bootleg, 910214 etc, set 1)
sf2thndr2.zip	Street Fighter II - The World Warrior (Thunder Edition bootleg, 910214 etc, set 2)
sf2rules.zip	Street Fighter II - The World Warrior (bootleg with rules screen, 910214 etc)
sf2b.zip	Street Fighter II - The World Warrior (bootleg, 910214 etc, set 1  (with YM2151 + 2xMSM5205))
sf2b2.zip	Street Fighter II - The World Warrior (bootleg, 910214 etc, set 2)
sf2b3.zip	Street Fighter II - The World Warrior (bootleg, 910214 etc, set 3)
sf2b4.zip	Street Fighter II - The World Warrior (bootleg, 910214 etc, set 4)
sf2ly.zip	Street Fighter II - The World Warrior (with bosses like Champion Edition, 910522 Japan, CPS-B-11)
sf2mix.zip	Street Fighter II Mix (v1.2)
sf2cebltw.zip	Street Fighter II' - Champion Edition (920313 'Taiwan' bootleg with PAL)
sf2ceuabl.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 1)
sf2ceuab10.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 10)
sf2ceuab11.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 11)
sf2ceuab2.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 2)
sf2ceuab3.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 3)
sf2ceuab4.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 4)
sf2ceuab5.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 5)
sf2ceuab6.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 6)
sf2ceuab7.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 7)
sf2ceuab8.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 8)
sf2ceuab9.zip	Street Fighter II' - Champion Edition (920313 USA bootleg set 9)
sf2ceeabl.zip	Street Fighter II' - Champion Edition (920313 etc bootleg set 1)
sf2ceeab2.zip	Street Fighter II' - Champion Edition (920313 etc bootleg set 2)
sf2cejabl.zip	Street Fighter II' - Champion Edition (920322 Japan bootleg set 1)
sf2cejab2.zip	Street Fighter II' - Champion Edition (920322 Japan bootleg set 2)
sf2ceucbl.zip	Street Fighter II' - Champion Edition (920803 USA bootleg)
sf2accp2.zip	Street Fighter II' - Champion Edition (Accelerator Pt.II bootleg, 920313 Testron)
sf2acc.zip	Street Fighter II' - Champion Edition (Accelerator! bootleg set 1, 920313 USA)
sf2acca.zip	Street Fighter II' - Champion Edition (Accelerator! bootleg set 2, 920310 Accelerator!)
sf2dkot2.zip	Street Fighter II' - Champion Edition (Double K.O. Turbo II bootleg, 902140 USA)
sf2bhh.zip	Street Fighter II' - Champion Edition (Hungh-Hsi bootleg, 920313 Taiwan)
sf2level.zip	Street Fighter II' - Champion Edition (Level Select bootleg, 920322  USA)
sf2md.zip	Street Fighter II' - Champion Edition (Magic Delta, bootleg, 920313 etc)
sf2mega.zip	Street Fighter II' - Champion Edition (Mega Co bootleg set 1, 920313 etc)
sf2mega2.zip	Street Fighter II' - Champion Edition (Mega Co bootleg set 2, 920313 etc)
sf2ceb4.zip	Street Fighter II' - Champion Edition (Playmark bootleg, set 2)
sf2ceb5.zip	Street Fighter II' - Champion Edition (Playmark bootleg, set 3)
sf2re.zip	Street Fighter II' - Champion Edition (RE, bootleg)
sf2rb.zip	Street Fighter II' - Champion Edition (Rainbow bootleg set 1, 920322 etc)
sf2rb2.zip	Street Fighter II' - Champion Edition (Rainbow bootleg set 2, 920322 etc)
sf2rb3.zip	Street Fighter II' - Champion Edition (Rainbow bootleg set 3, 920322 etc)
sf2rb4.zip	Street Fighter II' - Champion Edition (Rainbow bootleg set 4, 920322 Japan)
sf2rb5.zip	Street Fighter II' - Champion Edition (Rainbow bootleg set 5, 920322 Japan)
sf2rb6.zip	Street Fighter II' - Champion Edition (Rainbow bootleg set 6, 920313 etc)
sf2redp2.zip	Street Fighter II' - Champion Edition (Red Wave PtII bootleg, 920313 etc)
sf2red.zip	Street Fighter II' - Champion Edition (Red Wave bootleg set 1, 920313 etc)
sf2red2.zip	Street Fighter II' - Champion Edition (Red Wave bootleg set 2, 920313 etc)
sf2sl73a.zip	Street Fighter II' - Champion Edition (Sheng Long v 7.3a)
sf2tlona.zip	Street Fighter II' - Champion Edition (Tu Long bootleg set 1, 811102 001)
sf2tlonb.zip	Street Fighter II' - Champion Edition (Tu Long bootleg set 2, 811102 001)
sf2tlonc.zip	Street Fighter II' - Champion Edition (Tu Long bootleg set 3, 811102 001)
sf2ceupl.zip	Street Fighter II' - Champion Edition (UPL bootleg)
sf2v004.zip	Street Fighter II' - Champion Edition (V004 bootleg set 1, 102092 USA)
sf2v0042.zip	Street Fighter II' - Champion Edition (V004 bootleg set 2, 920313 etc)
sf2v0043.zip	Street Fighter II' - Champion Edition (V004 bootleg set 3, 920313 etc)
sf2yyc.zip	Street Fighter II' - Champion Edition (YYC bootleg set 1, 920313 etc)
sf2yyc2.zip	Street Fighter II' - Champion Edition (YYC bootleg set 2, 920313 etc)
sf2ceb2.zip	Street Fighter II' - Champion Edition (bootleg, set 1)
sf2ceb3.zip	Street Fighter II' - Champion Edition (bootleg, set 2)
sf2cet.zip	Street Fighter II' - Champion Edition (street fighter 2' 920313 Taiwan)
sf2ceua.zip	Street Fighter II' - Champion Edition (street fighter 2' 920313 USA)
sf2ceea.zip	Street Fighter II' - Champion Edition (street fighter 2' 920313 World)
sf2ceja.zip	Street Fighter II' - Champion Edition (street fighter 2' 920322 Japan)
sf2cejb.zip	Street Fighter II' - Champion Edition (street fighter 2' 920513 Japan)
sf2ceub.zip	Street Fighter II' - Champion Edition (street fighter 2' 920513 USA)
sf2ce.zip	Street Fighter II' - Champion Edition (street fighter 2' 920513 World)
sf2cejc.zip	Street Fighter II' - Champion Edition (street fighter 2' 920803 Japan)
sf2ceuc.zip	Street Fighter II' - Champion Edition (street fighter 2' 920803 USA)
sf2hfu.zip	Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 USA)
sf2hf.zip	Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 World)
sf2mdt.zip	Street Fighter II' - Magic Delta Turbo (bootleg set 1 (with YM2151 + 2xMSM5205), 920313 etc)
sf2mdta.zip	Street Fighter II' - Magic Delta Turbo (bootleg set 2 (with YM2151 + 2xMSM5205), 920313 etc)
sf2mdtb.zip	Street Fighter II' - Magic Delta Turbo (bootleg set 3 (with YM2151 + 2xMSM5205), 920313 etc)
sf2mdtc.zip	Street Fighter II' - Magic Delta Turbo (bootleg set 4 (with YM2151 + 2xMSM5205), 920313 etc)
sf2mkot.zip	Street Fighter II' - Magic KO Turbo!! - Nightmare Crack
sf2koryu.zip	Street Fighter II' - Xiang Long (bootleg set 1, 811102 001)
sf2koryu2.zip	Street Fighter II' - Xiang Long (bootleg set 2, 811102 001)
sf2koryu3.zip	Street Fighter II' - Xiang Long (bootleg set 3, 811102 001)
sf2hfjb.zip	Street Fighter II' Turbo - Hyper Fighting (bootleg set 1, 921209 Japan)
sf2hfjb2.zip	Street Fighter II' Turbo - Hyper Fighting (bootleg set 2, 921209 Japan)
sf2hfj.zip	Street Fighter II' Turbo - Hyper Fighting (street fighter 2' T 921209 Japan)
sf2dongb.zip	Street Fighter II': Champion Edition (Dongfang Bubai protection bootleg, etc 920313)
sf2ceb.zip	Street Fighter II': Champion Edition (Playmark bootleg, set 1)
sfiii2n.zip	Street Fighter III 2nd Impact: Giant Attack (Asia 970930, NO CD)
sfiii2j.zip	Street Fighter III 2nd Impact: Giant Attack (Japan 970930)
sfiii2.zip	Street Fighter III 2nd Impact: Giant Attack (USA 970930)
sfiii4n.zip	Street Fighter III 3rd Strike: Fight for the Future (4rd Arrange Edition 2013)
sfiii3r1.zip	Street Fighter III 3rd Strike: Fight for the Future (Euro 990512)
sfiii3.zip	Street Fighter III 3rd Strike: Fight for the Future (Euro 990608)
sfiii3jr1.zip	Street Fighter III 3rd Strike: Fight for the Future (Japan 990512)
sfiii3nr1.zip	Street Fighter III 3rd Strike: Fight for the Future (Japan 990512, NO CD)
sfiii3j.zip	Street Fighter III 3rd Strike: Fight for the Future (Japan 990608)
sfiii3n.zip	Street Fighter III 3rd Strike: Fight for the Future (Japan 990608, NO CD)
sfiii3ur1.zip	Street Fighter III 3rd Strike: Fight for the Future (USA 990512)
sfiii3u.zip	Street Fighter III 3rd Strike: Fight for the Future (USA 990608)
sfiii3th.zip	Street Fighter III 3rd Strike: Fight for the Future | re:THIRD update
sfiiia.zip	Street Fighter III: New Generation (Asia 970204)
sfiiin.zip	Street Fighter III: New Generation (Asia 970204, NO CD, bios set 1)
sfiiina.zip	Street Fighter III: New Generation (Asia 970204, NO CD, bios set 2)
sfiii.zip	Street Fighter III: New Generation (Euro 970204)
sfiiih.zip	Street Fighter III: New Generation (Hispanic 970204)
sfiiij.zip	Street Fighter III: New Generation (Japan 970204)
sfiiiu.zip	Street Fighter III: New Generation (USA 970204)
sfzar1.zip	Street Fighter Zero (950605 Asia)
sfzjr2.zip	Street Fighter Zero (950605 Japan)
sfza.zip	Street Fighter Zero (950627 Asia)
sfzhr1.zip	Street Fighter Zero (950627 Hispanic)
sfzjr1.zip	Street Fighter Zero (950627 Japan)
sfzh.zip	Street Fighter Zero (950718 Hispanic)
sfzbr1.zip	Street Fighter Zero (950727 Brazil)
sfzj.zip	Street Fighter Zero (950727 Japan)
sfzb.zip	Street Fighter Zero (951109 Brazil)
sfzcha.zip	Street Fighter Zero (CPS Changer, 040820 Japan)
sfzch.zip	Street Fighter Zero (CPS Changer, 951020 Japan)
sfz2ad.zip	Street Fighter Zero 2 (960227 Asia Phoenix Edition)
sfz2a.zip	Street Fighter Zero 2 (960227 Asia)
sfz2jd.zip	Street Fighter Zero 2 (960227 Japan Phoenix Edition)
sfz2jr1.zip	Street Fighter Zero 2 (960227 Japan)
sfz2n.zip	Street Fighter Zero 2 (960229 Oceania)
sfz2br1.zip	Street Fighter Zero 2 (960304 Brazil)
sfz2h.zip	Street Fighter Zero 2 (960304 Hispanic)
sfz2j.zip	Street Fighter Zero 2 (960430 Japan)
sfz2b.zip	Street Fighter Zero 2 (960531 Brazil)
sfz2alr1.zip	Street Fighter Zero 2 Alpha (960805 Asia)
sfz2alj.zip	Street Fighter Zero 2 Alpha (960805 Japan)
sfz2alb.zip	Street Fighter Zero 2 Alpha (960813 Brazil)
sfz2alh.zip	Street Fighter Zero 2 Alpha (960813 Hispanic)
sfz2ald.zip	Street Fighter Zero 2 Alpha (960826 Asia Phoenix Edition)
sfz2al.zip	Street Fighter Zero 2 Alpha (960826 Asia)
sfz2adl.zip	Street Fighter Zero 2 Alpha - Dragon Level (Hack by pipi899, Ver.2009-04-24)
sfz3jr2d.zip	Street Fighter Zero 3 (980629 Japan Phoenix Edition)
sfz3jr2.zip	Street Fighter Zero 3 (980629 Japan)
sfz3ar1.zip	Street Fighter Zero 3 (980701 Asia)
sfz3jr1.zip	Street Fighter Zero 3 (980727 Japan)
sfz3a.zip	Street Fighter Zero 3 (980904 Asia)
sfz3j.zip	Street Fighter Zero 3 (980904 Japan)
sfz3mix.zip	Street Fighter Zero 3 Mix v0.10
sfz3te.zip	Street Fighter Zero 3 Training Edition v1.1 (980629 Japan)
sftm110.zip	Street Fighter: The Movie (v1.10)
sftm111.zip	Street Fighter: The Movie (v1.11)
sftm.zip	Street Fighter: The Movie (v1.12)
sftmj112.zip	Street Fighter: The Movie (v1.12N, Japan)
sftmj114.zip	Street Fighter: The Movie (v1.14N, Japan)
strhoop.zip	Street Hoop / Street Slam / Dunk Dream (DEM-004) (DEH-004)
streetsmj.zip	Street Smart (Japan version 1)
streetsm1.zip	Street Smart (US version 1)
streetsm.zip	Street Smart (US version 2)
streetsmw.zip	Street Smart (World version 1)
ffightjh.zip	Street Smart / Final Fight (Japan, hack)
strnskil.zip	Strength & Skill
strider.zip	Strider (US set 1)
striderua.zip	Strider (US set 2)
strideruc.zip	Strider (US, Street Fighter II conversion)
striderjr.zip	Strider Hiryu (Japan Resale Ver.)
striderj.zip	Strider Hiryu (Japan)
strkfgtrj.zip	Strike Fighter (Japan)
strkfgtr.zip	Strike Fighter (World)
strkforc.zip	Strike Force (rev 1 02/25/91)
stg.zip	Strike Gunner S.T.G
s1945a.zip	Strikers 1945 (Japan / World)
s1945j.zip	Strikers 1945 (Japan)
s1945nj.zip	Strikers 1945 (Japan, unprotected)
s1945k.zip	Strikers 1945 (Korea)
s1945.zip	Strikers 1945 (World)
s1945n.zip	Strikers 1945 (World, unprotected)
s1945ii.zip	Strikers 1945 II
s1945iii.zip	Strikers 1945 III (World) / Strikers 1999 (Japan)
s1945p.zip	Strikers 1945 Plus
strongx.zip	Strong X
stuntair.zip	Stunt Air
sub.zip	Submarine (Sigma)
subroc3d.zip	Subroc-3D
scessjoe.zip	Success Joe (World)
sjryuko1.zip	Sukeban Jansi Ryuko (set 1, System 16A, FD1089B 317-5021)
sjryuko.zip	Sukeban Jansi Ryuko (set 2, System 16B, FD1089B 317-5021)
sunaq.zip	SunA Quiz 6000 Academy (940620-6)
ssridersabd.zip	Sunset Riders (2 Players ver. ABD)
ssridersebc.zip	Sunset Riders (2 Players ver. EBC)
ssridersebd.zip	Sunset Riders (2 Players ver. EBD)
ssridersjbd.zip	Sunset Riders (2 Players ver. JBD)
ssridersubc.zip	Sunset Riders (2 Players ver. UBC)
ssridersadd.zip	Sunset Riders (4 Players ver. ADD)
ssriderseaa.zip	Sunset Riders (4 Players ver. EAA)
ssriders.zip	Sunset Riders (4 Players ver. EAC)
ssridersjac.zip	Sunset Riders (4 Players ver. JAC)
ssridersjad.zip	Sunset Riders (4 Players ver. JAD)
ssridersuab.zip	Sunset Riders (4 Players ver. UAB)
ssridersuac.zip	Sunset Riders (4 Players ver. UAC)
ssridersuda.zip	Sunset Riders (4 Players ver. UDA)
csuperas.zip	Super Astro Fighter (DECO Cassette) (US)
sathena.zip	Super Athena (bootleg)
sbagmani.zip	Super Bagman (Itisa, Spain)
sbagmans.zip	Super Bagman (Stern Electronics)
sbagman2.zip	Super Bagman (version 3?)
sbagman.zip	Super Bagman (version 5)
superbar.zip	Super Bar
sbaskete.zip	Super Basketball (version E, encrypted)
sbasketg.zip	Super Basketball (version G, encrypted)
sbasketh.zip	Super Basketball (version H, unprotected)
sbasketb.zip	Super Basketball (version I, encrypted)
sbishi.zip	Super Bishi Bashi Championship (ver JAA, 2 Players)
sbishika.zip	Super Bishi Bashi Championship (ver KAA, 3 Players)
sbishik.zip	Super Bishi Bashi Championship (ver KAB, 3 Players)
sboblboblc.zip	Super Bobble Bobble (bootleg)
sboblbobl.zip	Super Bobble Bobble (bootleg, set 1)
sboblbobla.zip	Super Bobble Bobble (bootleg, set 2)
sboblboblb.zip	Super Bobble Bobble (bootleg, set 3)
sboblbobld.zip	Super Bobble Bobble (bootleg, set 4)
sboblboble.zip	Super Bobble Bobble (bootleg, set 5)
sboblboblf.zip	Super Bobble Bobble (bootleg, set 6)
sb2003a.zip	Super Bubble 2003 (Asia, Ver 1.0)
sb2003.zip	Super Bubble 2003 (World, Ver 1.0)
sbubsm.zip	Super Bubble Bobble (Sun Mixing, Megadrive clone hardware)
supbtimej.zip	Super Burger Time (Japan)
supbtime.zip	Super Burger Time (World, set 1)
supbtimea.zip	Super Burger Time (World, set 2)
sbbros.zip	Super Buster Bros. (USA 901001)
sucasino.zip	Super Casino
sbasebalj.zip	Super Champion Baseball (Japan)
sbasebal.zip	Super Champion Baseball (US)
superchsj.zip	Super Chase - Criminal Termination (Japan)
superchsu.zip	Super Chase - Criminal Termination (US)
superchs.zip	Super Chase - Criminal Termination (World)
scobra.zip	Super Cobra
scobrase.zip	Super Cobra (Sega)
scobras.zip	Super Cobra (Stern Electronics)
scobrae.zip	Super Cobra (Stern Electronics) (encrypted, KONATEC XC-103SS CPU)
scobrab.zip	Super Cobra (bootleg, set 1)
scobrag.zip	Super Cobra (bootleg, set 2)
scobraggi.zip	Super Cobra (bootleg, set 3)
scobrae2.zip	Super Cobra (encrypted)
scontra.zip	Super Contra
scontraj.zip	Super Contra (Japan)
supcrash.zip	Super Crash (bootleg of Head On)
sprcros2.zip	Super Cross II (Japan, set 1)
sprcros2a.zip	Super Cross II (Japan, set 2)
scfinalsoc.zip	Super Cup Finals (Ver 2.1O 1993/11/19, F3 Cartridge)
scfinalso.zip	Super Cup Finals (Ver 2.1O 1993/11/19, single PCB)
scfinals.zip	Super Cup Finals (Ver 2.2O 1994/01/13, single PCB)
spdodgeb.zip	Super Dodge Ball (US)
sdodgeb.zip	Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu
sdodgebh.zip	Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu (Secret Character Hack)
csdtenis.zip	Super Doubles Tennis (DECO Cassette) (Japan)
supduck.zip	Super Duck
usg32.zip	Super Duper Casino (California V3.2)
sformula.zip	Super Formula (Japan, set 1)
sformulaa.zip	Super Formula (Japan, set 2)
superg.zip	Super Galaxians (galaxiaj hack)
sgemfa.zip	Super Gem Fighter Mini Mix (970904 Asia)
sgemfh.zip	Super Gem Fighter Mini Mix (970904 Hispanic)
sgemfd.zip	Super Gem Fighter Mini Mix (970904 USA Phoenix Edition)
sgemf.zip	Super Gem Fighter Mini Mix (970904 USA)
suprglob.zip	Super Glob
sprglobp.zip	Super Glob (Pac-Man hardware)
sprglbpg.zip	Super Glob (Pac-Man hardware) German
shangon1.zip	Super Hang-On (mini ride-on, FD1089B 317-0034)
shangon2.zip	Super Hang-On (mini ride-on, Rev A, FD1089B 317-0034)
shangon3d.zip	Super Hang-On (sitdown/upright, FD1089B 317-0034 decrypted)
shangon3.zip	Super Hang-On (sitdown/upright, FD1089B 317-0034)
shangon.zip	Super Hang-On (sitdown/upright, unprotected)
shangoneh.zip	Super Hang-On (sitdown/upright, unprotected) (Enhanced Edition v2.0.2)
suprheli.zip	Super Heli (Super Cobra bootleg)
shimpactp4.zip	Super High Impact (prototype, proto 4.0 09/10/91)
shimpactp5.zip	Super High Impact (prototype, proto 5.0 09/15/91)
shimpactp6.zip	Super High Impact (prototype, proto 6.0 09/23/91)
shimpact.zip	Super High Impact (rev LA1 09/30/91)
skns.zip	Super Kaneko Nova System BIOS
suprleag.zip	Super League (FD1094 317-0045)
suprlocoo.zip	Super Locomotive
suprloco.zip	Super Locomotive (Rev.A)
suplup.zip	Super Lup Lup Puzzle / Zhuan Zhuan Puzzle (version 4.0 / 990518)
marukin.zip	Super Marukin-Ban (Japan 901017)
sgmast.zip	Super Masters Golf (World?, Floppy Based, FD1094 317-0058-05d?)
suprmatk.zip	Super Missile Attack (for rev 1)
suprmatkd.zip	Super Missile Attack (not encrypted)
supmodel.zip	Super Model
smgpja.zip	Super Monaco GP (Japan, Rev A, FD1094 317-0124a)
smgpjd.zip	Super Monaco GP (Japan, Rev B, FD1094 317-0124a decrypted)
smgpj.zip	Super Monaco GP (Japan, Rev B, FD1094 317-0124a)
smgpu2d.zip	Super Monaco GP (US, Rev A, FD1094 317-0125a decrypted)
smgpu2.zip	Super Monaco GP (US, Rev A, FD1094 317-0125a)
smgpu1d.zip	Super Monaco GP (US, Rev B, FD1094 317-0125a decrypted)
smgpu1.zip	Super Monaco GP (US, Rev B, FD1094 317-0125a)
smgpud.zip	Super Monaco GP (US, Rev C, FD1094 317-0125a decrypted)
smgpu.zip	Super Monaco GP (US, Rev C, FD1094 317-0125a)
smgp5d.zip	Super Monaco GP (World, FD1094 317-0126 decrypted)
smgp5.zip	Super Monaco GP (World, FD1094 317-0126)
smgp6d.zip	Super Monaco GP (World, Rev A, FD1094 317-0126a decrypted)
smgp6.zip	Super Monaco GP (World, Rev A, FD1094 317-0126a)
smgpd.zip	Super Monaco GP (World, Rev B, FD1094 317-0126a decrypted)
smgp.zip	Super Monaco GP (World, Rev B, FD1094 317-0126a)
smooncrs.zip	Super Moon Cresta (Gremlin, bootleg)
suprmous.zip	Super Mouse
smbombr1.zip	Super Muscle Bomber - the international blowout (940808 Japan)
smbomb.zip	Super Muscle Bomber - the international blowout (940831 Japan)
superpac.zip	Super Pac-Man
superpacm.zip	Super Pac-Man (Midway)
spangj.zip	Super Pang (Japan 901023)
spang.zip	Super Pang (World 900914)
spiero.zip	Super Pierrot (Japan)
spool3.zip	Super Pool III (English)
spool3i.zip	Super Pool III (I-Vics)
spnchoutj.zip	Super Punch-Out!! (Japan)
spnchouta.zip	Super Punch-Out!! (Rev A)
spnchout.zip	Super Punch-Out!! (Rev B)
spf2xpri.zip	Super Puzzle Fighter 2 X' Balance Patch (Hack)
